PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/4/22,3:08:51 PM,1,1,Nate Haberthier,haberna43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,0,0,Sinker,,StrikeSwinging,,,,0,0,,91.57899174,-1.318297438,-3.827749357,2294.434635,243.0194103,2:00,5.692841102,3.107658019,6.666054574,-24.94720457,8.894282278,13.33008207,2.365041879,0.995432385,82.84112381,-5.66842905,-0.305603513,0.416739939,,,,,,,,,,,,-8.296736023,5.236579353,-2.80404146,50,5.571187247,8.44918688,-132.9375281,-3.887076834,-14.7679789,29.91685984,-22.85307165,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,fc4d4bb5-4417-11ed-b63a-03b2dcd38f90,91.75489728,5.691094687,3.112923392,-1.298244681,-3.889963768,82.98382864,2.366816036,0.991509729,-5.639333462,-0.369093015,0.416607817,13.94340164,7.446083131,-27.4015205,14.54613032,2037.006343,-1055.952392,88.78031702,-0.402786199,-0.460223349,-0.791174915,,,,,,,,,,,,,,,,,0.996814182,1,,,high,high,76.90848999,12.9988281,54.65394543,James Heffley,hefflja42,Maryland
2,10/4/22,3:09:05 PM,1,2,Nate Haberthier,haberna43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,0,1,Changeup,,InPlay,,FlyBall,HomeRun,0,1,,83.30877285,-0.652499447,-3.906987526,1549.145299,252.9933224,2:30,5.334684074,3.095307841,,-35.41424045,6.108273528,12.52029703,1.777422208,0.273725945,75.52916155,-6.635007047,-1.479627575,0.463781416,96.23420779,34.85441303,-1.530966223,2851.240693,,,,372.9843325,,-11.06978067,5.487175206,-7.724143932,3.404650743,-2.741296377,50,5.247588251,7.826389026,-120.8227448,-2.582158677,-11.37095547,24.44523324,-27.16195604,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,06867102-4418-11ed-a27b-1f778c1d1b36,83.47282755,5.329901365,3.10067767,-0.60210986,-3.964408563,75.65217634,1.781072973,0.270210909,-6.57650806,-1.535838265,0.463630336,13.05601242,4.176303843,-16.21327091,16.527741,1487.534302,-432.5423202,96.0229039,-0.28085082,-0.279213525,-0.918238871,-2.109871006,78.94225917,54.99719003,-0.348576172,0.816315029,1.656813364,-71.61462543,366.0446117,-61.88418056,10.92914122,1.120933878,0.837144956,-0.374839798,0.398350911,,,0.997776882,0,0.997635985,55.44685601,high,high,104.8749817,-18.53274528,55.32,James Heffley,hefflja42,Maryland
3,10/4/22,3:09:46 PM,2,1,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,0,0,0,Slider,,StrikeCalled,,,,0,0,,80.62080146,1.04715687,-2.632331973,2452.197343,92.62870346,9:00,5.690696584,3.038932607,5.828589124,-40.76941833,3.386904593,-4.80287941,3.294585844,0.329401404,73.90709186,-6.069488143,-2.986670399,0.479941262,,,,,,,,,,,,1.847634863,1.592361646,-2.782540732,50,5.758936512,5.549041034,-117.0425122,0.76108541,2.556301224,22.62718841,-29.97093245,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,1ceb0926-4418-11ed-bcab-750984a7fa6b,80.75388336,5.684898171,3.042425457,1.114965616,-2.674233776,74.00861791,3.29951054,0.326971641,-5.991545241,-3.024563259,0.479811921,-4.374471426,1.244369143,-81.79044532,59.89213805,350.1590057,-2427.068289,14.27939748,-0.006549022,-0.989752434,0.142643715,,,,,,,,,,,,,,,,,0.997643761,1,,,high,high,36.09710142,15.31112946,55.49141088,James Heffley,hefflja42,Maryland
4,10/4/22,3:10:01 PM,2,2,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,0,0,1,Sinker,,Foul,,,,0,0,,91.72641232,-1.512751688,-3.215758332,2154.109406,246.9529202,2:15,5.624229232,2.930958511,6.643370306,-25.856843,7.619728,13.57824186,2.282454392,1.699240688,83.31136111,-5.759422788,0.788174287,0.416081929,,,,,,,,,,,,-8.258291054,4.636335064,-2.676190071,50,5.485439615,7.028105427,-133.2196328,-4.386894395,-14.75679121,30.13778471,-23.88935387,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,2593d5cf-4418-11ed-9a08-9df50fc5982e,91.89838557,5.622010409,2.936190442,-1.487183403,-3.277404229,83.45126497,2.284545218,1.695353019,-5.725359664,0.725174537,0.415952414,14.17832786,6.113088472,-22.35519548,18.3379776,1992.214603,-819.3096549,92.48437414,-0.362064646,-0.380347281,-0.851025933,,,,,,,,,,,,,,,,,0.997786559,1,,,high,high,73.49581824,-6.57760769,54.67662969,James Heffley,hefflja42,Maryland
5,10/4/22,3:10:19 PM,2,3,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,0,0,2,Slider,,BallCalled,,,,0,0,,83.63452782,-1.786911902,-3.905849274,2716.757401,61.39451157,8:00,5.749199541,2.97940397,6.390762271,-38.40308114,2.207419614,-5.704626217,0.875591566,-1.149591151,76.90687137,-8.887517455,-4.969189375,0.458659818,,,,,,,,,,,,1.911801711,1.696873719,-2.639156896,50,5.570154369,8.466292619,-121.3230471,-5.024891468,2.838035377,24.62819948,-29.65507096,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,30280fd1-4418-11ed-bbad-877b7416167a,83.75771725,5.743341409,2.98255126,-1.717355407,-3.94417067,77.00705239,0.88180869,-1.152310974,-8.804724212,-5.004978848,0.45854664,-5.343517032,0.177070056,-82.42640592,82.27306948,358.0673806,-2693.057468,13.17995418,0.063102452,-0.99127639,0.11571171,,,,,,,,,,,,,,,,,0.992019374,1,,,high,medium,15.95437745,-64.68172402,54.92923773,James Heffley,hefflja42,Maryland
6,10/4/22,3:10:37 PM,2,4,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,0,1,2,Slider,,InPlay,,GroundBall,Single,0,0,,82.73402926,-0.648413269,-3.79461491,2688.335367,56.50121667,8:00,5.698139424,3.028749517,6.614647582,-40.17222201,0.952377125,-6.42586349,1.877977166,-1.20675229,75.40459193,-7.626094923,-4.920888518,0.464315994,,,,,,,,,,,,2.267843322,0.544838921,-2.495615223,50,5.280596014,8.017741764,-119.3853858,-1.333551698,3.25855114,23.93600395,-31.39119767,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,3b3f8654-4418-11ed-b68d-a569fa9d61cf,82.85438902,5.691633751,3.031726667,-0.570855762,-3.831018999,75.49297797,1.883266449,-1.208840641,-7.54074553,-4.954088167,0.464215142,-6.083743432,-1.194397109,-78.61480664,60.44201001,530.6881427,-2635.434906,19.74039955,0.108951071,-0.980322224,0.164614707,,,,,,,,,,,,,,,,,0.996894496,1,,,high,high,35.60223656,53.58783414,54.70535242,James Heffley,hefflja42,Maryland
7,10/4/22,3:11:43 PM,3,1,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,90.65026086,-0.622066158,-3.8389682,2188.233103,245.0112475,2:15,5.739472628,3.153359556,6.545397213,-26.18559795,8.237038769,13.27714488,2.826301084,1.238643711,82.28904346,-5.50260316,-0.133109159,0.421926774,,,,,,,,,,,,-8.272815234,4.682666232,-2.841105743,50,5.67163008,8.37966164,-131.5880672,-2.311072486,-14.42765319,29.31808252,-24.00755699,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,627cc2c2-4418-11ed-8039-51648c425337,90.82659399,5.737348924,3.158745638,-0.597957707,-3.901688474,82.43157172,2.828348328,1.234680591,-5.469343368,-0.196843504,0.421791525,13.88133392,6.730081532,-27.10563724,3.144882832,1947.895037,-997.0301095,89.0167978,-0.376042863,-0.455632495,-0.806840006,,,,,,,,,,,,,,,,,0.997604169,1,,,high,high,92.83039465,-4.790674774,54.77460279,James Heffley,hefflja42,Maryland
8,10/4/22,3:12:23 PM,3,2,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,0,0,1,Slider,,Foul,,,,0,0,,83.08015044,0.032210084,-3.526350937,2367.664829,195.7638833,12:30,5.711795423,3.116777831,6.365229725,-35.53826102,5.458572807,-0.463044919,2.958757317,-0.643882078,76.06311928,-5.630936495,-4.056359383,0.460818267,,,,,,,,,,,,-0.53417653,2.789798299,-2.810885049,50,5.6911219,7.462566117,-120.6545319,-1.079379883,-0.786948377,23.60871016,-28.06412127,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,7a52e3ae-4418-11ed-b075-b5f3786c9527,83.22750813,5.707619056,3.120870741,0.082212964,-3.576270341,76.18311833,2.962369471,-0.64690036,-5.572160728,-4.104864757,0.460685822,0.048164555,3.663063354,-85.60937979,76.06886143,181.2584468,-2360.716442,7.655578805,-0.073676482,-0.997065299,-0.020798191,,,,,,,,,,,,,,,,,0.997127285,1,,,high,high,21.53797749,-85.4019061,54.95477027,James Heffley,hefflja42,Maryland
9,10/4/22,3:12:49 PM,3,3,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,0,0,2,Four-Seam,,BallCalled,,,,0,0,,92.68176545,-0.8353379,-1.637700055,2391.448785,240.9629667,2:00,5.797567241,2.993033278,6.546851231,-23.87399553,8.919101224,12.52543551,3.139208706,2.463624965,82.88883767,-4.620099529,1.193927488,0.412157054,,,,,,,,,,,,-7.212861984,5.037899483,-2.864209437,50,5.713371661,3.41963445,-134.7666916,-2.792001552,-13.17783609,31.08832754,-22.96985106,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,89fb1e66-4418-11ed-b03b-a1f3f6cafdcd,92.86278359,5.796009322,2.998279342,-0.817766152,-1.699455005,83.03732045,3.140905382,2.459629385,-4.592317073,1.12940454,0.412021088,13.09369575,7.534091474,-34.84523448,73.27345474,1962.658137,-1366.382205,82.06983771,-0.398346337,-0.571361684,-0.717541652,,,,,,,,,,,,,,,,,0.997384121,1,,,high,high,24.05398682,86.36274977,54.77314877,James Heffley,hefflja42,Maryland
10,10/4/22,3:13:11 PM,3,4,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,0,1,2,Slider,,InPlay,,Popup,Single,0,0,,83.61377728,-0.155850384,-2.654593155,2492.133394,139.5923605,10:45,5.653363484,3.084784853,6.463024387,-36.27456538,3.829504301,-1.766937232,2.623490135,0.247188401,76.80893761,-6.285188976,-3.364968787,0.455791,63.96906051,48.17265026,-16.10410683,,-30.6584537,105.6411814,67.02338009,203.8130072,,-16.14691318,4.032180319,0.097488755,1.914059567,-2.969075712,50,5.218607663,6.511675619,-121.7591009,-0.141866987,0.146304613,23.97789513,-29.30155681,Maryland,Maryland,shi01,NCAA D1,BIG10,4e25b57f-803d-440b-9c41-b495fd6b60ad,98d36c73-4418-11ed-980c-dd87ef1da818,83.74813364,5.648804301,3.088813644,-0.100563416,-2.704459457,76.91710116,2.627457398,0.244199146,-6.221620651,-3.412281278,0.455678782,-1.259960542,2.031190543,-88.46921398,73.89239053,66.57501102,-2491.243991,2.671406401,-0.020341474,-0.999643116,0.017316629,-11.83324037,40.98619654,47.66704121,-0.279929647,0.784697536,2.838628015,-56.68064922,195.7729448,,,,,,,,,0.99687071,1,,28.34047734,high,high,23.49695758,-27.55048202,54.85697561,James Heffley,hefflja42,Maryland
