PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,1/28/23,12:00:05,1,1,Kyle McCoy,,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,0,0,Sinker,,BallCalled,,,,0,0,,92.48443724,-2.169356769,6.179262416,1509.802389,124.8217471,10:15,5.79556893,-2.457613822,7.289988771,-23.99108994,8.244923974,-9.902249236,1.390133801,1.117483619,82.02925045,-7.045430597,2.480529781,0.408641236,,,,,,,,,,,,7.212861986,5.160964206,2.02573876,50,5.63124012,-14.19813926,-133.8769922,-5.819399871,13.06640232,29.40084389,-22.82474624,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,3723b480-9f2d-11ed-83ae-8953f0e9ffa1,92.64892399,5.793444656,-2.46049121,-2.143385237,6.214801711,82.16237312,1.392329375,1.119818524,-7.009330289,2.518700137,0.408521117,-10.228076,6.97027905,-2.992826675,71.27665318,1507.743138,-78.82818643,99.86360793,-0.570246368,-0.05221093,0.819812844,,,,,,,,,,,,,,,,,0.997785263,1,,,high,high,25.85111339,75.72789064,54.03001123,Luke Shliger,shliglu42,Maryland
2,1/28/23,12:00:19,1,2,Kyle McCoy,,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,0,Sinker,,BallCalled,,,,0,0,,92.73077757,-1.557787839,4.378873868,1733.484919,125.4851331,10:15,5.754206163,-2.472722808,6.95244785,-23.00059587,9.332988973,-10.7368538,2.014488688,-1.279277033,80.22208304,-6.364399755,-0.557835781,0.4092592,,,,,,,,,,,,7.110668962,5.53212677,2.143863311,50,5.623116692,-9.960148469,-134.5821497,-4.410772142,12.9949262,30.18022988,-22.0639489,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,3f46b233-9f2d-11ed-a219-a9900900ac5c,92.90456245,5.752416484,-2.476339313,-1.53687969,4.422085979,80.35966316,2.016571639,-1.276379601,-6.330366369,-0.510699176,0.409131709,-11.13327354,8.036359458,7.416166538,69.04442826,1718.983939,223.7502625,99.16347819,-0.575635753,0.129075402,0.807454655,,,,,,,,,,,,,,,,,0.9964229,1,,,high,high,27.86002486,-88.15352367,54.36755215,Luke Shliger,shliglu42,Maryland
3,1/28/23,12:00:31,1,3,Kyle McCoy,,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,2,0,Sinker,,BallCalled,,,,0,0,,90.23649553,-2.625724199,4.662598297,1767.090901,123.1365392,10:00,5.801515258,-2.266763383,7.024237774,-24.84327188,9.270908648,-11.46935532,1.422950229,0.772863211,81.34485394,-6.737749125,1.927260491,0.425233607,,,,,,,,,,,,7.483521877,5.658920324,1.761171719,50,5.172817015,-8.939315534,-129.3671726,-5.127298646,12.63481263,27.92932224,-22.61980505,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,46712f87-9f2d-11ed-853a-61b62f13cc15,90.40229851,5.799413613,-2.270582351,-2.600899199,4.708472529,81.48099131,1.424993597,0.775787834,-6.704053208,1.975035254,0.425116072,-11.89051672,7.892306364,6.059740296,17.05452014,1757.217045,186.5435875,99.44123665,-0.543581686,0.10556536,0.832691363,,,,,,,,,,,,,,,,,0.997191001,1,,,high,high,105.3490727,-10.91880514,54.29576223,Luke Shliger,shliglu42,Maryland
4,1/28/23,12:00:44,1,4,Kyle McCoy,,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,3,0,Sinker,,BallCalled,Walk,,,0,0,,92.65548513,-0.474963724,5.127128261,1771.51014,126.0570426,10:15,5.792901314,-2.029773927,7.168636049,-22.68006997,9.481279671,-10.57812757,3.237044918,-0.017155709,80.58616721,-4.57230386,0.811415612,0.40816772,,,,,,,,,,,,7.287549739,5.340531946,1.662305338,50,5.747602606,-11.73505205,-134.419217,-1.817107402,13.28514627,30.12365406,-22.43830155,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,4e73161c-9f2d-11ed-beb4-b9fd16177ae4,92.8298921,5.791331795,-2.033318467,-0.456151826,5.170849976,80.72776252,3.238925715,-0.014242082,-4.541001745,0.859186439,0.408042124,-10.97918375,8.211770924,13.57135203,18.62106363,1722.046831,415.6956674,97.207845,-0.572156047,0.234656104,0.785858748,,,,,,,,,,,,,,,,,0.997962827,1,,,high,high,106.7589482,-15.98543827,54.15136395,Luke Shliger,shliglu42,Maryland
5,1/28/23,12:01:12,2,1,Kyle McCoy,,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,0,0,Four-Seam,,StrikeCalled,,,,0,0,,93.01105812,-0.53230671,6.120408499,1752.790821,127.0193771,10:15,5.756609275,-2.699324006,7.003211658,-25.1912443,9.924604044,-10.54250248,2.874956182,0.129667416,80.86225292,-5.103046476,1.695141258,0.408522011,,,,,,,,,,,,7.373944187,5.425783853,2.241679756,50,5.704785816,-14.11258245,-134.6725043,-1.977683879,13.50183397,30.06611179,-22.23933475,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,5edb9ed4-9f2d-11ed-b300-3fb335e5849b,93.18929613,5.75506865,-2.702907426,-0.514118911,6.163686869,81.00554042,2.876827665,0.132562297,-5.072056006,1.742301308,0.40839467,-10.98490338,8.476833837,16.50382605,17.69816147,1680.577182,497.9317189,95.88007663,-0.577279639,0.284079374,0.76553715,,,,,,,,,,,,,,,,,0.997676399,1,,,high,high,105.9283422,6.741969641,54.31678834,Luke Shliger,shliglu42,Maryland
6,1/28/23,12:01:31,2,2,Kyle McCoy,,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,0,1,Changeup,,StrikeCalled,,,,0,0,,83.4916227,-1.473440538,4.139365781,1427.861599,120.1002051,10:00,5.644078487,-2.773687398,7.268997453,-31.44820269,7.902428883,-10.72037976,1.795476142,-0.43029089,74.65546049,-6.681887768,1.07924761,0.45148921,,,,,,,,,,,,7.094749928,4.776335202,2.48536715,50,5.525357966,-8.485513703,-121.2812699,-3.98374549,10.53336586,24.43113373,-25.08276565,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,6a3da573-9f2d-11ed-a580-578a1fe9dbc4,83.64083334,5.640791607,-2.776760603,-1.43344237,4.177289551,74.77614674,1.798638567,-0.427820523,-6.629956175,1.119774213,0.451354171,-11.0656763,6.214653002,-6.067300739,1.537700873,1419.86333,-150.9200829,99.4398428,-0.498704568,-0.105696577,0.860303428,,,,,,,,,,,,,,,,,0.997388343,1,,,high,high,91.38393011,-1.230222434,54.05100255,Luke Shliger,shliglu42,Maryland
7,1/28/23,12:01:47,2,3,Kyle McCoy,,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,0,2,Four-Seam,,BallCalled,,,,0,0,,89.1283561,-3.749853225,2.526589308,1835.069007,128.3421069,10:15,6.223618974,-2.385840915,6.818155983,-24.54909275,10.65145008,-11.42321255,0.695225802,-0.995343694,81.53449201,-8.339255301,0.369156751,0.42701802,,,,,,,,,,,,6.926274361,6.865838686,2.193470075,50,5.914787145,-5.345225454,-129.3406689,-9.263414019,11.68085948,28.09684281,-20.59511223,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,73ebc9de-9f2d-11ed-a23b-6189a87bc8aa,89.29147135,6.221698234,-2.389385018,-3.72712214,2.569608936,81.68050193,0.697658592,-0.991783881,-8.306336449,0.417254175,0.426885382,-11.81721075,9.213104488,-3.822827814,16.54785683,1830.98595,-122.3466938,99.77749842,-0.618975299,-0.06667144,0.782575554,,,,,,,,,,,,,,,,,0.99741166,1,,,high,medium,104.8930684,-8.434977036,54.50184402,Luke Shliger,shliglu42,Maryland
8,1/28/23,12:02:05,2,4,Kyle McCoy,,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,1,2,Slider,,InPlay,,LineDrive,Double,0,0,,85.6737465,-0.401318561,5.09521561,1996.375589,120.0548885,10:00,5.947301231,-2.504533896,7.06558166,-36.60492872,5.441215062,-3.527575363,2.534830632,0.250819123,74.19059949,-6.695333833,2.156699311,0.441656051,99.51075181,14.10699475,-15.83307593,1584.146682,,,,310.9937263,,-16.43833968,3.01880653,3.241857423,3.268237262,2.126848364,50,5.901538141,-10.98632552,-124.3026686,-1.803198999,5.070435846,24.9956082,-27.06235428,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,7eb467e1-9f2d-11ed-b6b5-e71cab35c5a7,85.83232715,5.943940071,-2.508290611,-0.36095859,5.141010695,74.31141081,2.538495315,0.254155995,-6.635875891,2.210738067,0.441522603,-4.055079675,3.641082158,74.92559731,10.06470559,519.2036667,1927.678148,26.00731393,-0.130252277,0.96558892,0.225105269,-26.33129815,92.84821662,24.2540952,-0.340607324,0.697993008,2.4661837,-88.00603783,298.2818049,-21.7784873,65.47693211,0.890804809,0.992398285,0.10734775,0.060183924,,,0.997416914,1,0.997465628,58.95029399,high,high,80.94175956,-42.43442215,54.25441834,Luke Shliger,shliglu42,Maryland
9,1/28/23,12:02:50,3,1,Kyle McCoy,,Left,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Top,0,0,0,Changeup,,InPlay,,FlyBall,HomeRun,0,3,,82.09440199,-1.139190173,3.413948684,1481.424278,119.8278289,10:00,5.745718361,-2.707075625,7.151916874,-33.56302699,8.214218908,-11.19658963,2.11628536,-0.485152085,74.10302114,-6.529289205,0.969583651,0.465201842,101.6458672,27.24934525,-2.934374273,2900.655296,,,,411.4237618,,0.46947953,5.406646245,7.040766142,4.557080208,2.184771078,50,5.047530384,-6.077966432,-118.0035152,-1.274982554,9.885468371,23.34745658,-25.77575836,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,99def719-9f2d-11ed-ad64-e5df07336173,82.24385508,5.742116596,-2.71023453,-1.096214696,3.45222345,74.22321548,2.119593717,-0.482676375,-6.475559578,1.009765479,0.465071724,-11.56828815,6.32851194,-11.64974591,8.580754326,1450.90738,-299.1415507,97.94002982,-0.487149185,-0.201928344,0.849653232,-4.62599778,90.24696516,46.5399585,0.471740075,1.676148872,2.257869045,3.371153588,411.4099501,21.02410235,56.5014431,1.661549034,0.979235384,0.111395119,-0.169378839,,,0.997155183,1,0.997788538,60.49864412,high,high,82.27732822,-3.489798481,54.16808313,Luke Shliger,shliglu42,Maryland
10,1/28/23,12:03:36,4,1,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,1,Top,0,0,0,Sinker,,Foul,,,,0,0,,94.00872297,-1.034539817,5.451091019,1689.568777,128.2593303,10:15,5.944705898,-2.115339087,6.90285472,-24.90943089,9.992160406,-10.49594185,2.984069686,-0.343039073,81.1607312,-4.842041484,0.521517585,0.404565633,,,,,,,,,,,,7.109563593,5.503718028,1.699239526,50,5.852880095,-12.6655276,-136.2390224,-3.195649625,13.32152522,30.78702314,-21.86147308,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,b503b10c-9f2d-11ed-b178-59481f8cb2bd,94.18719324,5.943071599,-2.118686952,-1.015567228,5.490954145,81.30461917,2.98598412,-0.340343933,-4.810648031,0.565150447,0.404439327,-10.90196497,8.517456477,4.166799407,29.66777405,1685.102821,122.7645438,99.73567483,-0.617585067,0.072660282,0.78314058,,,,,,,,,,,,,,,,,0.997102772,1,,,high,high,63.29898847,-35.30212018,54.41714528,Luke Shliger,shliglu42,Maryland
11,1/28/23,12:03:54,4,2,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,1,Top,0,0,1,Slider,,BallCalled,,,,0,0,,82.14806733,-0.608951941,5.498824172,1921.765228,90.87392724,9:00,5.962782408,-2.173643666,7.202163882,-41.85154907,3.919463644,0.008830307,1.973270539,1.993002433,71.38104176,-8.064072891,4.872532003,0.459616967,,,,,,,,,,,,1.55449963,2.245668367,1.777244781,50,5.901490517,-11.46778553,-119.1341934,-2.277734609,2.234110169,22.88598739,-28.94659913,Maryland,Maryland,shi01,NCAA D1,BIG10,7ee48173-2435-4324-bc1a-c5c024f94746,bf7c603d-9f2d-11ed-9940-ddf89dbcda34,82.28660177,5.958333924,-2.177416075,-0.554984412,5.545005785,71.47785505,1.977693214,1.996312949,-7.992616125,4.925774472,0.459492719,-0.537574783,1.918120278,85.95395499,62.84165196,135.5961361,1916.975556,7.055811715,-0.001076175,0.99750767,0.07054991,,,,,,,,,,,,,,,,,0.989112232,1,,,high,high,33.4425332,-54.62264568,54.11783612,Luke Shliger,shliglu42,Maryland
