PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/14/22,14:33:51,1,1,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,0,0,Changeup,,StrikeCalled,,,,0,0,,84.50421451,-1.560843052,-0.3096928,1871.456942,233.5531184,1:45,6.39182952,1.628732788,7.363316593,-27.89719536,10.30840264,11.7639465,2.628690215,1.071190072,74.13239376,-6.240564035,1.312944363,0.44487195,,,,,,,,,,,,-6.599035877,6.167439701,-1.612432456,50,6.271951983,0.34769502,-123.0575784,-4.106017389,-10.04746761,26.03131808,-22.78371563,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,c07f7487-4bee-11ed-abe5-83df0a3c5413,84.65860093,6.389345489,1.631879828,-1.530494765,-0.34906104,74.25741566,2.631390148,1.068621666,-6.196213397,1.270807814,0.444733483,12.11999501,8.610440786,19.22507105,89.98427594,1767.090235,616.2330629,94.42323759,-0.560947004,0.329279851,-0.759548049,,,,,,,,,,,,,,,,,0.993044804,1,,,high,high,9.014191705,36.28889709,53.95668341,James Heffley,hefflja42,Maryland
2,10/14/22,14:34:04,1,2,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,0,1,Four-Seam,,BallCalled,,,,0,0,,94.94200253,-1.296016199,-1.919032378,2308.415748,215.7978903,1:15,6.302093501,2.0164445,7.037362842,-16.2277182,14.4567544,9.499598617,4.050914652,0.639430808,84.8597388,-3.260350778,-0.21752296,0.398685879,,,,,,,,,,,,-5.765080782,8.288971648,-1.877703762,50,6.197030848,4.320193136,-138.1219886,-3.652230124,-11.05901009,32.77785718,-16.27352285,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,c835228c-4bee-11ed-829f-858004753374,95.1302167,6.302205562,2.019508691,-1.297910699,-1.955891329,85.02218325,4.051246421,0.637037297,-3.254434832,-0.256367735,0.398552436,9.835337105,13.32195621,7.31897233,95.83124186,2289.607499,294.0761191,99.18523132,-0.804476888,0.127393048,-0.580162001,,,,,,,,,,,,,,,,,0.997471685,1,,,high,high,3.751247906,41.4496882,54.28263716,James Heffley,hefflja42,Maryland
3,10/14/22,14:34:18,1,3,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,1,1,Curveball,,StrikeCalled,,,,0,0,,76.9043653,2.509792631,0.511759945,2383.523023,25.55941161,6:45,6.390522206,1.466978592,6.973914316,-60.14680306,-12.9580963,-7.878125051,3.202659952,0.430903153,68.31031837,-9.336583154,-1.771080479,0.494413773,,,,,,,,,,,,4.46632052,-7.877605596,-1.501771581,50,6.550284763,-0.790616063,-111.7992431,3.31266981,5.57469895,22.75621077,-42.00659059,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,d0d0d4c2-4bee-11ed-9ce1-a52ed80a9687,76.98027263,6.378070623,1.467409099,2.662491073,0.506191595,68.3294102,3.212710076,0.430559049,-9.176789521,-1.776463068,0.49434232,-7.825031663,-16.31970116,-32.75919709,82.08511083,2004.428841,-1289.746884,84.09521624,0.75865523,-0.541109472,0.362826104,,,,,,,,,,,,,,,,,0.983280835,1,,,high,high,16.12322318,-74.44103214,54.34608568,James Heffley,hefflja42,Maryland
4,10/14/22,14:34:34,1,4,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Top,0,1,2,Slider,,StrikeSwinging,Strikeout,,,1,0,,86.47089733,-0.875469491,-0.329922116,2415.509989,161.9041464,11:30,6.343295867,1.593341541,6.99982748,-34.15549592,5.164927083,-2.447409148,2.440121536,-0.439487082,76.93887298,-7.307525758,-2.893329023,0.436461463,,,,,,,,,,,,1.17101469,2.460067162,-1.567279879,50,6.260555172,0.794459064,-125.9302846,-2.902697052,1.879861688,25.64748357,-28.22483695,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,da31675e-4bee-11ed-a9cb-e93c87c0b0f1,86.60839582,6.33937213,1.596405028,-0.827029623,-0.368585215,77.04872182,2.443736699,-0.441881005,-7.249212227,-2.931671878,0.436344614,-2.040396659,3.438102131,-84.42041514,50.18608196,234.8558564,-2404.065564,9.722826958,-0.092419186,-0.995262108,0.030199844,,,,,,,,,,,,,,,,,0.992049566,1,,,high,high,44.8325769,-84.41961495,54.32017252,James Heffley,hefflja42,Maryland
5,10/14/22,14:35:06,2,1,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,0,0,Four-Seam,,StrikeCalled,,,,0,0,,96.20849345,-3.027813527,-2.045407968,2450.65119,215.1393189,1:15,6.220898809,1.943203217,7.179084613,-14.95666164,14.80674299,9.703946648,2.388622928,0.13778685,86.32487102,-4.976023616,-1.192809628,0.392656532,,,,,,,,,,,,-5.935156794,9.029619115,-1.799880617,50,5.994687849,4.6845797,-139.8355649,-7.878359502,-11.68020365,33.32839573,-14.40404049,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,ed73628f-4bee-11ed-8bb5-8b2ed13a52cd,96.39389236,6.221175537,1.946278218,-3.03167936,-2.082375371,86.48284545,2.388807205,0.135445744,-4.972474778,-1.231045519,0.39252935,10.04002695,13.7564183,11.33042064,86.72182201,2402.889185,481.4715145,98.05104843,-0.801817284,0.196466766,-0.564349053,,,,,,,,,,,,,,,,,0.997524684,1,,,high,high,11.95023328,-3.536451213,54.14091539,James Heffley,hefflja42,Maryland
6,10/14/22,14:35:22,2,2,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,0,1,Four-Seam,,BallCalled,,,,0,0,,97.16007286,-1.136407299,-1.722595199,2316.442625,212.8273672,1:00,6.311797038,1.945831575,7.175738715,-16.45225696,15.20598969,8.863902481,4.203104877,-0.015543214,84.55662159,-3.25020587,-1.302728385,0.388476008,,,,,,,,,,,,-5.243277615,8.41073822,-1.825250873,50,6.222750603,3.974983911,-141.4047417,-3.272021715,-10.54060148,34.38926855,-15.26587759,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,f6f6549c-4bee-11ed-b315-251e268f3a0f,97.35214247,6.312281035,1.948676788,-1.14283984,-1.757194272,84.71887556,4.203256759,-0.017801824,-3.247122916,-1.339727569,0.388347036,9.209943189,14.04610985,1.313870253,45.54997576,2315.833604,53.11452922,99.97370878,-0.840086835,0.022929352,-0.541967116,,,,,,,,,,,,,,,,,0.993674953,1,,,high,high,49.00503224,56.91897595,54.14426129,James Heffley,hefflja42,Maryland
7,10/14/22,14:35:38,2,3,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,1,1,Slider,,BallCalled,,,,0,0,,84.47441393,0.905005749,-0.491510689,2324.750822,127.6686496,10:15,6.393402343,1.510154989,6.948650972,-36.98864344,4.215361003,-2.883448041,3.850949467,-0.483419415,75.0121364,-6.05563654,-2.509272245,0.461999212,,,,,,,,,,,,1.018078544,2.038204111,-1.422062362,50,6.141721596,4.168187954,-119.099852,0.836908773,1.461200258,23.03775173,-29.24871107,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,00b92efa-4bef-11ed-9c2c-fb1b35096e80,84.60993964,6.388914937,1.513377697,0.959453546,-0.531572202,75.11650508,3.854946734,-0.485865544,-5.990322463,-2.5487591,0.461886273,-2.455478211,2.3579852,-84.54198064,28.11080017,221.1218979,-2314.21077,9.511638658,-0.058125055,-0.995466159,0.075290139,,,,,,,,,,,,,,,,,0.99116699,1,,,high,high,64.70030664,-8.833975251,54.37134903,James Heffley,hefflja42,Maryland
8,10/14/22,14:35:54,2,4,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,2,1,Four-Seam,,StrikeCalled,,,,0,0,,96.79592731,-2.311315094,-2.162683926,2350.720375,212.7593096,1:00,6.23705583,1.853012977,7.112609072,-15.57984684,15.24470048,8.91382181,2.992796149,-0.563479087,85.98175645,-4.296861616,-2.109585093,0.390617386,,,,,,,,,,,,-5.440478684,8.891668082,-1.698370077,50,6.060099458,5.030038014,-140.7436457,-6.155863187,-10.84436192,33.81291954,-14.45052335,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,09c1b64a-4bef-11ed-b55e-5d546edcb36d,96.98287446,6.237525746,1.855802959,-2.31769881,-2.197323789,86.14461736,2.992859218,-0.565766508,-4.295217541,-2.146709533,0.390490038,9.257783574,14.16465267,0.882920842,38.07616439,2350.441275,36.22287555,99.98812702,-0.840851257,0.015409266,-0.541046873,,,,,,,,,,,,,,,,,0.996862617,1,,,high,high,55.73142814,72.20788937,54.20739093,James Heffley,hefflja42,Maryland
9,10/14/22,14:36:11,2,5,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,2,2,Slider,,Foul,,,,0,0,,85.95027283,-1.337848794,-0.943704313,2405.481905,191.5834093,12:30,6.385357567,1.472679631,7.058464452,-32.91434056,6.306577377,-1.353206675,2.062687792,-0.894982895,77.12256185,-7.958232292,-3.491730137,0.450744462,,,,,,,,,,,,-0.166826639,3.944702053,-1.964151661,50,6.305649762,6.926950551,-121.823496,-4.743938739,-0.250559399,24.06374953,-26.24944316,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,13e09300-4bef-11ed-9a74-016673843b53,86.09468014,6.381671491,1.476112688,-1.293272509,-0.986037927,77.23760805,2.065990966,-0.897498012,-7.904745044,-3.532227506,0.450627962,-0.932205292,4.634738133,-82.37909925,28.28916826,319.0100817,-2384.234838,13.26179511,-0.129916979,-0.991167231,-0.026628924,,,,,,,,,,,,,,,,,0.986863475,1,,,high,high,64.53973199,34.77679127,54.26153555,James Heffley,hefflja42,Maryland
10,10/14/22,14:36:38,2,6,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,2,2,Four-Seam,,Foul,,,,0,0,,98.56491474,-2.315106333,-0.767728537,2344.941323,221.1733839,1:15,6.21832816,1.918279739,7.035323473,-15.24990799,13.2301676,10.51294248,3.031675984,0.564879905,86.6349235,-3.970656923,-0.288592555,0.38409804,,,,,,,,,,,,-5.9753608,7.922876376,-1.866128603,50,6.03745432,1.567682178,-143.3784061,-6.310005831,-12.35021048,35.35019458,-15.7986048,Maryland,Maryland,shi01,NCAA D1,BIG10,88a4e4e9-25b4-4fc7-9ae1-37402765660c,24833e21-4bef-11ed-b154-b783eb87e053,98.7523975,6.218307805,1.921645822,-2.31539618,-0.808429883,86.79364193,3.032162266,0.562236657,-3.962281201,-0.331608544,0.383974077,10.88354897,12.16519124,9.158363318,86.19609378,2315.048455,373.2297666,98.72521894,-0.743125272,0.159163798,-0.649947471,,,,,,,,,,,,,,,,,0.996832336,1,,,high,high,12.42345355,38.89584031,54.28467653,James Heffley,hefflja42,Maryland
