PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,9/28/22,3:30:08 PM,1,1,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,0,0,Four-Seam,,BallCalled,,,,0,0,,90.04383584,-1.363867027,1.357718322,1979.485702,161.4820146,11:30,5.831314121,-0.414962694,6.579889857,-21.54934339,16.05052297,-4.582477882,2.85192683,-1.186949447,78.59407162,-4.544523187,-2.066158392,0.423790123,,,,,,,,,,,,2.773980405,8.819367874,0.30528171,50,5.706960903,-2.955626347,-130.9408485,-3.754430149,4.789131328,29.09323367,-16.94787463,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,f70e49cf-3f63-11ed-8a03-735da098cccc,90.23294104,5.831263107,-0.416846766,-1.363990017,1.380275308,78.75407362,2.852690394,-1.185360753,-4.531669162,-2.04055089,0.423640087,-4.825722514,14.58636651,18.05500184,70.85997758,1882.014702,613.5016748,95.07594323,-0.901532917,0.309929834,0.301963406,,,,,,,,,,,,,,,,,0.997842266,1,,,high,high,26.22607588,-55.33114299,54.74011014,Luke Shliger,shliglu42,Maryland
2,9/28/22,3:30:19 PM,1,2,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,0,Four-Seam,,Foul,,,,0,0,,87.53685496,-0.987538603,1.037427137,1948.385146,160.1435501,11:15,5.736252884,-0.414880957,6.565773872,-22.00224366,15.59417007,-4.773065024,3.207491428,-0.30416441,78.54060493,-4.128785711,-0.666811092,0.43596494,,,,,,,,,,,,2.807816119,8.623118379,0.331613386,50,5.64144289,-2.153743526,-127.3230129,-2.88589259,4.58273605,27.54169476,-18.09995293,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,fd3a7305-3f63-11ed-aaa9-03ee1d3e34b9,87.72266345,5.735864859,-0.416990494,-0.983683847,1.062791476,78.70083387,3.208349107,-0.302477237,-4.114319896,-0.639589815,0.435808228,-5.031564351,14.12506084,21.88070418,77.10242701,1808.027013,726.1150034,92.79618132,-0.872791305,0.372675292,0.315195913,,,,,,,,,,,,,,,,,0.997762235,1,,,high,high,20.60795291,8.480839879,54.75422613,Luke Shliger,shliglu42,Maryland
3,9/28/22,3:30:37 PM,1,3,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,1,Four-Seam,,BallCalled,,,,0,0,,89.27269239,-3.0977808,2.431332696,1913.437793,162.1452315,11:30,5.760124251,-0.088539672,6.724022361,-19.67402612,15.47237331,-3.993793022,1.240006073,1.836651061,81.49584817,-6.78009414,1.678935347,0.426689487,,,,,,,,,,,,2.860511298,9.253821482,-0.104326384,50,5.4999363,-5.375094223,-129.6323285,-7.658019887,4.848562079,28.08571017,-16.48883696,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,07dfa073-3f64-11ed-ae3c-67622ba7ec9d,89.45223225,5.759845585,-0.090213125,-3.094966301,2.451906595,81.66378018,1.240864156,1.838354451,-6.767837048,1.701888396,0.426544355,-4.182836514,14.22029174,19.3510341,79.81829005,1805.340388,634.027027,94.35061828,-0.898063855,0.33135492,0.289283993,,,,,,,,,,,,,,,,,0.700762751,1,,,high,medium,18.16347341,-20.0851728,54.59597764,Luke Shliger,shliglu42,Maryland
4,9/28/22,3:30:48 PM,1,4,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,2,1,Four-Seam,,BallCalled,,,,0,0,,85.40159471,-0.521187828,-0.622380121,1855.025229,161.3743196,11:30,5.756149207,-0.280832938,6.718532035,-22.60719156,14.85423633,-4.204583837,3.370330711,-1.023084406,78.5614574,-4.441668257,-2.080689054,0.440518028,,,,,,,,,,,,1.890915344,8.079787024,-0.416765111,50,5.397983671,2.95627364,-125.6811261,-1.113306115,3.006000489,26.92606077,-19.32955931,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,0e8767d4-3f64-11ed-a726-0d59f5376a77,85.58215222,5.755394381,-0.282874893,-0.512811405,-0.597368672,78.71810269,3.371370154,-1.021509774,-4.424254791,-2.055123985,0.440373078,-4.449689156,13.37695422,23.65906917,49.12694194,1699.109432,744.4096568,91.59495007,-0.86797697,0.401293549,0.292539684,,,,,,,,,,,,,,,,,0.997549285,1,,,high,high,45.78578085,-48.83572086,54.60146797,Luke Shliger,shliglu42,Maryland
5,9/28/22,3:31:01 PM,1,5,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,3,1,Four-Seam,,Foul,,,,0,0,,87.61338118,-1.903446108,1.113820742,1931.727493,164.2058609,11:30,5.691219919,-0.42067003,6.72188895,-22.06578963,15.82837068,-3.637133044,2.154565561,-0.620740855,78.18117447,-5.281333995,-0.691402432,0.434287251,101.4983937,17.89967859,40.94559723,2856.990318,,,,285.3316536,,51.50256035,2.792316067,2.238954467,9.012394944,0.333294688,50,5.526528885,-2.36481056,-127.4198651,-4.894734512,3.662748317,27.39033665,-17.4305008,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,16ac8840-3f64-11ed-bcf0-a1f86dc140f3,87.79527846,5.690861125,-0.422370936,-1.899825972,1.134518524,78.33725971,2.155451256,-0.619348486,-5.266422683,-0.668836884,0.434134434,-3.852919189,14.38039629,21.975523,75.45469985,1791.375518,722.8726447,92.73438022,-0.892332716,0.374210466,0.252406122,63.29653328,72.95411931,31.19566119,-0.901440627,-1.801723158,1.448589625,223.3108166,177.6131518,39.16569491,-34.83651727,0.155861519,0.376200842,0.10601001,-0.920453586,,,0.997352896,1,0.997655721,57.38132353,high,high,22.09097112,27.89042765,54.59811105,Luke Shliger,shliglu42,Maryland
6,9/28/22,3:31:18 PM,1,6,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,85.19616116,-0.752168499,-0.65363852,1963.49069,165.3187153,11:30,5.839989981,-0.427680042,6.659476124,-22.85561653,16.09352452,-3.539731531,3.470412653,-1.201805497,77.05658392,-4.145810085,-1.80598009,0.447164332,,,,,,,,,,,,1.663558816,8.894008259,0.482863753,50,5.765638144,1.521661828,-123.9530046,-2.330320434,2.571857814,26.23416858,-18.42393482,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,20a0fd05-3f64-11ed-8886-2337dc7daac4,85.37818812,5.839512104,-0.429481238,-0.747195953,-0.631523318,77.21566366,3.471324771,-1.200359204,-4.13033339,-1.782441591,0.447000419,-3.765408653,14.55511382,23.05507349,71.81096014,1806.664432,768.9338853,92.01288507,-0.890087186,0.391615753,0.233199277,,,,,,,,,,,,,,,,,0.997712374,1,,,high,high,25.37026724,18.12269423,54.66052388,Luke Shliger,shliglu42,Maryland
7,9/28/22,3:32:03 PM,2,1,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,0,0,Four-Seam,,BallCalled,,,,0,0,,84.15280543,-2.658943662,2.838412666,1709.971332,161.3431178,11:30,5.635584516,-0.395376064,6.868687199,-23.97814744,15.34113744,-4.349378218,1.147431325,0.001505623,73.19226831,-6.767468714,-0.169345396,0.473453181,,,,,,,,,,,,2.629365941,9.120999877,0.202585099,50,4.789406917,-1.252543266,-116.5625505,-4.079074945,3.600345027,22.88038764,-19.68482318,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,3b51226e-3f64-11ed-9df3-4bfbc875a1e8,84.324594,5.634619414,-0.39695077,-2.647779411,2.857810807,73.33630899,1.14904901,0.002864742,-6.740648939,-0.147190523,0.473296595,-4.527258071,13.87172156,9.973085304,11.78257509,1684.132324,296.1423198,98.48892153,-0.933134554,0.173185547,0.315066138,,,,,,,,,,,,,,,,,0.955515505,1,,,high,high,79.39569225,26.96258331,54.4513128,Luke Shliger,shliglu42,Maryland
8,9/28/22,3:32:21 PM,2,2,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,1,0,Slider,,StrikeSwinging,,,,0,0,,79.8036694,-0.969583455,2.534329588,1803.336652,265.5195614,2:45,5.637768867,-0.386876566,6.664492952,-40.7397742,3.170726433,4.484458625,1.340889151,2.343246768,73.4503268,-8.561945504,3.376419193,0.476931181,,,,,,,,,,,,-1.69444184,1.984200807,0.178193022,50,5.535055319,-5.26689031,-116.0281024,-3.15876298,-2.30467413,22.16775852,-29.47526338,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,45d24f99-3f64-11ed-b95d-5ded0e4ec074,79.9250715,5.632428594,-0.389115103,-0.903773068,2.562513169,73.55131651,1.34705922,2.345322407,-8.480127858,3.403771858,0.476809014,4.221350363,1.128778886,81.18063539,45.67269442,276.4872376,1782.01512,15.33198127,-0.011977149,0.988176621,-0.152851277,,,,,,,,,,,,,,,,,0.972044272,1,,,high,medium,48.89455104,-43.0998671,54.65550705,Luke Shliger,shliglu42,Maryland
9,9/28/22,3:32:54 PM,2,3,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,1,1,Four-Seam,,StrikeCalled,,,,0,0,,84.77506623,-1.757284003,1.003882611,1862.830758,157.2107582,11:15,5.753029797,-0.212509053,6.816721787,-23.81802567,14.5479995,-4.892680706,2.386387809,0.930458915,77.60589116,-5.352461671,0.719753512,0.445804991,,,,,,,,,,,,3.131476527,8.13750248,0.059077201,50,5.092591907,-3.408175544,-123.9077291,-2.596379653,4.84525798,25.85700338,-19.58308858,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,5964a938-3f64-11ed-8912-bd7bbbcd9e55,84.95018143,5.751999524,-0.214864287,-1.745525369,1.032713424,77.75855773,2.387648299,0.932303685,-5.331636846,0.749408406,0.445661506,-5.173694489,13.05997273,28.54825928,85.84253462,1636.338286,890.2445983,87.8414896,-0.809842226,0.477898808,0.340247409,,,,,,,,,,,,,,,,,0.997376382,1,,,high,high,12.7420479,-44.16985453,54.50327821,Luke Shliger,shliglu42,Maryland
10,9/28/22,3:33:12 PM,2,4,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Top,0,1,2,Slider,,Foul,,,,0,0,,78.62612947,-0.633411037,1.719399774,1714.333604,295.1744128,3:45,5.683394576,-0.272277218,6.7318892,-46.60921965,0.435329332,5.720036416,1.350908463,0.601963629,70.79662377,-8.796676947,1.562583024,0.48342674,,,,,,,,,,,,-2.591009207,0.563221226,0.131297064,50,5.60736362,-3.596561779,-114.3880648,-2.530725641,-3.42067542,21.80578124,-31.43047948,Maryland,Maryland,shi01,NCAA D1,BIG10,848f83f6-0707-41c8-9543-fcffc92ba34e,64224bf0-3f64-11ed-a4ec-6bccbb01acc4,78.74025277,5.676664043,-0.274206556,-0.552581569,1.743180212,70.87321716,1.35667599,0.603392851,-8.703650552,1.585648132,0.483309117,5.453447017,-1.977533256,74.8365665,59.9281435,448.4237864,1654.646733,26.15732349,0.111266759,0.965183632,-0.236728252,,,,,,,,,,,,,,,,,0.996185837,1,,,high,high,36.06474263,-12.8244397,54.5881108,Luke Shliger,shliglu42,Maryland
