PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,1/27/23,15:01:38,1,1,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,1,Top,0,0,0,Sinker,,BallCalled,,,,,,,92.53267172,-0.246758511,-0.94313546,1996.573645,228.4372642,1:30,6.050381302,2.476647038,6.501289091,-23.32784677,11.23184215,10.4095789,3.341689654,1.49385721,82.15711635,-5.145889023,0.739548049,0.413016922,,,,,,,,,,,,-5.805786464,5.930074621,-2.403721665,50,6.015957673,1.856589972,-134.5903496,-1.346361795,-10.58046286,30.97931265,-21.36708404,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,6909489e-9e7d-11ed-94a3-9fc198d9d581,92.71775817,6.049233748,2.48063748,-0.233716057,-0.990715711,82.30666083,3.343109368,1.49084414,-5.12232886,0.69028505,0.412876596,10.88759053,9.802692667,-24.0727709,3.613366724,1822.927894,-814.3956109,91.30281265,-0.605739122,-0.407896605,-0.683154796,,,,,,,,,,,,,,,,,0.991709451,1,,,high,high,86.74797229,2.231869326,54.81871091,Luke Shliger,shliglu42,Maryland
2,1/27/23,15:01:49,1,2,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,1,Top,0,1,0,Sinker,,Foul,,,,0,0,,90.87930289,-1.507140529,-3.014027437,1905.575159,232.488691,1:45,6.062303842,2.416411428,6.542629408,-23.75003573,10.38531683,10.83393825,2.491807936,0.578923416,82.208474,-5.848514746,-0.641911667,0.420507474,80.25387082,59.29333025,62.77234786,,97.71135405,50.52218611,120.6216804,242.0395696,,62.72062106,5.512987916,-6.693137057,6.013300667,-2.171501591,50,5.921890238,6.582273579,-132.0025688,-4.28481496,-11.7549071,29.31347581,-21.61311379,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,6fa6c97d-9e7d-11ed-83a0-6d6be1f17212,91.05692992,6.060701303,2.420501116,-1.488802624,-3.062544114,82.35447418,2.493467056,0.575850471,-5.82124569,-0.691696951,0.42037082,11.28197959,9.003876174,-20.77363045,8.383198808,1781.69183,-675.8630861,93.49890091,-0.569331645,-0.354676688,-0.741664294,36.44019697,18.74995483,69.00170302,-0.580942116,0.031975,2.490199601,215.1204722,110.9339249,,,,,,,,,0.991973472,1,,34.29382971,high,high,82.45512814,-16.8712722,54.77737059,Luke Shliger,shliglu42,Maryland
3,1/27/23,15:02:11,1,3,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,1,Top,0,1,1,Curveball,,BallCalled,,,,0,0,,82.03601588,-1.125675681,-1.366407751,2549.572751,20.52237058,6:45,6.595389484,1.808779286,6.348643728,-53.95302498,-11.45420102,-6.959321809,0.62587751,-1.643503006,71.37784217,-12.29393865,-5.155988933,0.496932086,,,,,,,,,,,,2.878075138,-5.480461865,-2.14778148,50,6.712542256,7.5464816,-112.6254173,-4.58219344,3.633128119,23.736388,-39.09229152,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,7cc9760f-9e7d-11ed-9fa2-ab0338632568,82.12258584,6.584078756,1.810720963,-0.991321161,-1.389992813,71.40530619,0.635226712,-1.645133275,-12.14888088,-5.181787532,0.496858259,-6.737418056,-14.53220471,-46.85395833,26.46573759,1743.551562,-1860.201377,68.38602905,0.640459359,-0.729612982,0.239743001,,,,,,,,,,,,,,,,,0.996602335,1,,,high,high,113.8191733,16.98027522,54.97135627,Luke Shliger,shliglu42,Maryland
4,1/27/23,15:02:31,1,4,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,1,Top,0,2,1,Four-Seam,,StrikeSwinging,,,,0,0,,94.39226891,-2.427302525,-1.608150737,2243.905153,209.5249683,1:00,6.464932404,1.757016113,6.517224932,-18.31681113,14.92042002,6.840981313,2.942958433,-0.672755162,83.8414559,-4.729752463,-2.841772079,0.404904603,,,,,,,,,,,,-3.991347895,8.388190746,-1.626239734,50,6.250551039,3.617818846,-137.1582805,-6.430726386,-7.567132203,31.68506561,-16.27101382,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,890dbe51-9e7d-11ed-8666-bf30b95f4f5b,94.58468479,6.464971634,1.759913768,-2.428407486,-1.642287728,84.00553756,2.943355143,-0.674979441,-4.72262923,-2.877748522,0.40476594,7.185370396,13.73539265,-30.66501428,91.35474064,1930.126106,-1144.431541,86.01638545,-0.748463859,-0.510017787,-0.423891152,,,,,,,,,,,,,,,,,0.995496854,1,,,high,high,7.780802866,-20.57490965,54.80277507,Luke Shliger,shliglu42,Maryland
5,1/27/23,15:02:46,1,5,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,1,Top,0,2,2,Slider,,StrikeCalled,Strikeout,,,1,0,,82.54766158,0.198606085,-1.992266976,2283.362453,67.23053185,8:15,6.325972215,2.512770409,6.425446353,-40.17838027,1.227974511,-5.292445722,3.142880477,-0.019894073,74.06716313,-7.202812476,-3.395824509,0.47329663,,,,,,,,,,,,2.16237406,0.64228135,-2.455847198,50,6.108148056,5.08347025,-117.4470813,-0.114307777,3.011674426,22.83918788,-31.27950393,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,91dff82e-9e7d-11ed-8c07-574b7a1057d8,82.67260051,6.319873992,2.515513826,0.271668145,-2.025900758,74.15809434,3.148138623,-0.021936576,-7.118784926,-3.428117185,0.473190367,-4.976692287,-0.830610798,-79.5965032,10.47810828,412.3276753,-2245.825011,18.05791607,0.069888521,-0.983560454,0.16650654,,,,,,,,,,,,,,,,,0.677183128,1,,,high,high,99.43029377,32.16523143,54.89455365,Luke Shliger,shliglu42,Maryland
6,1/27/23,15:03:14,2,1,Jason Savacool,savacja42,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,0,0,Sinker,,BallCalled,,,,0,0,,93.50883921,-0.859318323,-0.029239483,2037.476709,232.6088315,1:45,5.910005603,2.871435775,6.611237694,-24.38542908,10.46859641,11.34422878,2.732923466,2.966013446,81.70993538,-5.489004938,2.58283593,0.4079181,,,,,,,,,,,,-5.950776707,5.69227252,-2.875603246,50,5.826268917,-0.311745181,-136.0344072,-2.800908364,-11.07238287,31.8042829,-21.58265558,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,a2371740-9e7d-11ed-aecc-55fd6f4e1ffd,93.69066892,5.90872427,2.87560362,-0.844628441,-0.079349262,81.85737385,2.734601709,2.962637432,-5.461946375,2.528747712,0.407782925,11.85405977,8.958860902,-22.94581305,9.724863151,1876.259267,-794.3314816,92.08739706,-0.559203834,-0.389860398,-0.731641949,,,,,,,,,,,,,,,,,0.838190017,1,,,high,high,81.24763244,0.183192612,54.70876231,Luke Shliger,shliglu42,Maryland
7,1/27/23,15:03:36,2,2,Jason Savacool,savacja42,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,1,0,Sinker,,BallCalled,,,,0,0,,93.40762598,-1.00332672,-0.586289191,1965.881654,226.0665541,1:30,6.02825288,2.478529147,6.493639697,-23.39511873,11.75704473,10.14093805,2.983735693,2.004310762,81.48776732,-5.27108889,1.134511188,0.409190549,,,,,,,,,,,,-5.455971976,6.33937113,-2.435281378,50,5.930610041,1.043098444,-135.8552582,-3.120667988,-10.13314503,31.49858005,-20.40020483,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,afaf90b3-9e7d-11ed-944b-cf51750ee951,93.59086678,6.02727722,2.482154716,-0.992120935,-0.63042852,81.63850546,2.985170914,2.001321255,-5.247714341,1.086548837,0.409053877,10.59786192,10.30385609,-21.28934953,2.570650273,1831.7274,-713.7684561,93.17587335,-0.646475011,-0.363078039,-0.671002532,,,,,,,,,,,,,,,,,0.996308528,1,,,high,high,87.68641368,-3.603798055,54.8263603,Luke Shliger,shliglu42,Maryland
8,1/27/23,15:03:53,2,3,Jason Savacool,savacja42,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,2,0,Sinker,,InPlay,,FlyBall,Out,1,0,,94.11313132,-1.529752926,-1.685763545,1960.777743,225.5988095,1:30,6.018809888,2.499598572,6.459929669,-22.43262852,11.73480991,9.716310797,2.207300154,0.839914434,82.90626449,-6.316960855,-0.19296902,0.406427818,100.3656965,18.74651208,0.33644743,1976.615126,,,,350.3479913,,5.952180844,3.68884264,-5.602921438,6.492113563,-2.362592795,50,5.875956945,3.685430554,-136.8044958,-4.390210428,-10.56357204,31.63298985,-19.93402265,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,b9bcdd28-9e7d-11ed-bd27-8743f4b794c1,94.29780674,6.01786599,2.503205657,-1.519104319,-1.72896998,83.05667681,2.208633185,0.837054353,-6.295265071,-0.238772953,0.406292835,10.1538284,10.38259832,-23.14919299,14.73065812,1802.904359,-770.8341134,91.94843042,-0.64334311,-0.393126715,-0.656933047,0.558090074,95.03962714,32.25571017,-0.836024032,0.677809958,2.165618439,36.33052519,348.4591912,35.46833297,58.27575185,0.964383158,0.834685823,0.194380681,-0.515282182,,,0.993565249,1,0.865232975,57.82530811,high,high,76.74240239,-37.01253736,54.86007033,Luke Shliger,shliglu42,Maryland
9,1/27/23,15:04:25,3,1,Jason Savacool,savacja42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,1,Top,2,0,0,Slider,,Foul,,,,0,0,,84.85174261,-0.344056516,-1.368170833,,,,6.218877913,2.64586516,6.361613057,,,,2.713154753,0.068165199,73.42622905,-7.080114194,-3.60946476,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,cd69909e-9e7d-11ed-a94c-9f25df451539,84.9882965,6.214175477,2.64586516,-0.286821136,-1.368170833,73.52677922,2.717832876,0.068165199,-7.005650698,-3.60946476,0.4787382,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.95838694,Luke Shliger,shliglu42,Maryland
10,1/27/23,15:04:43,3,2,Jason Savacool,savacja42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,1,Top,2,0,1,Curveball,,Foul,,,,0,0,,82.44816462,-0.140201473,-0.099258208,2519.244961,25.64332055,6:45,6.561337636,1.66459938,6.195560612,-57.13069646,-10.51122988,-8.092340082,1.88347644,-0.273816801,71.84538542,-10.26515567,-3.844461487,0.491422653,,,,,,,,,,,,3.556092522,-5.691013237,-2.370856502,50,6.32409859,4.888797957,-114.0651942,-1.103743868,4.618703,23.75595894,-39.56561765,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,d76b5994-9e7d-11ed-a2ca-2d1c0e11c211,82.54085473,6.550173528,1.666132414,-0.007564876,-0.11795959,71.8827568,1.89258143,-0.275134016,-10.12191778,-3.865312489,0.491345727,-7.842907875,-13.89787187,-47.90309128,61.01435217,1688.868015,-1869.310033,67.03865806,0.60435724,-0.742012016,0.290121517,,,,,,,,,,,,,,,,,0.99692599,1,,,high,high,35.08711827,-21.4757932,55.12443939,Luke Shliger,shliglu42,Maryland
11,1/27/23,15:05:06,3,3,Jason Savacool,savacja42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,1,Top,2,0,2,Four-Seam,,BallCalled,,,,0,0,,94.23826213,-1.412413924,-2.184871314,2253.9927,215.9646674,1:15,6.595660423,1.997723463,6.366720128,-18.2485706,13.69518609,8.239236314,3.998597702,-0.38617808,81.90146525,-3.994693319,-1.460482763,0.406784613,,,,,,,,,,,,-5.037263886,7.720773141,-1.814132,50,6.461516276,4.925117528,-136.9287532,-4.040725455,-9.511218419,31.78319749,-17.59590531,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,e55a3a2b-9e7d-11ed-987e-9fcabe43dd71,94.43071505,6.595537747,2.001097512,-1.411611606,-2.225221006,82.06382988,3.999301014,-0.388948422,-3.98272656,-1.504957799,0.406645363,8.612477617,12.52002462,-29.6747115,90.37189856,1958.381798,-1115.895973,86.88501069,-0.7032293,-0.495075238,-0.510263715,,,,,,,,,,,,,,,,,0.992472867,1,,,high,high,8.665300946,-46.94478978,54.95327987,Luke Shliger,shliglu42,Maryland
12,1/27/23,15:05:19,3,4,Jason Savacool,savacja42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,1,Top,2,1,2,Slider,,BallCalled,,,,0,0,,82.68506311,-3.022818208,-2.457455677,,,,6.435463849,2.115997653,6.381019149,,,,0.312147053,-0.181020192,76.48872919,-10.30233983,-2.457455677,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,ed292b78-9e7d-11ed-ad69-a93a509473cd,82.81062827,6.430406255,2.115997653,-2.961911078,-2.457455677,76.59319794,0.31782311,-0.181020192,-10.22819805,-2.457455677,0.462743403,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.93898085,Luke Shliger,shliglu42,Maryland
13,1/27/23,15:05:40,3,5,Jason Savacool,savacja42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,1,Top,2,2,2,Curveball,,StrikeCalled,Strikeout,,,1,0,,82.01038229,0.404940037,-0.419622603,2529.09867,23.71819895,6:45,6.537237155,1.812475249,6.308609472,-53.53791649,-11.06692166,-7.142513873,2.048412479,-0.843691609,71.51427746,-10.43361198,-4.362044048,0.493201809,,,,,,,,,,,,3.190499893,-5.7598473,-2.267386963,50,6.588573809,6.005111868,-113.442819,-1.218465293,4.09720922,23.5699613,-39.57078999,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,f99057c0-9e7d-11ed-8533-8b49973a7a25,82.10177654,6.526385712,1.8142488,0.537020682,-0.441720527,71.54986661,2.057603534,-0.845216892,-10.28914706,-4.386198083,0.49312686,-6.934195355,-14.04698391,-47.90240793,27.20605549,1695.496191,-1876.601382,67.03954304,0.613770397,-0.742004021,0.269658919,,,,,,,,,,,,,,,,,0.996556466,1,,,high,high,114.4854585,18.8539208,55.01139053,Luke Shliger,shliglu42,Maryland
14,1/27/23,15:08:24,1,1,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,0,Four-Seam,,Foul,,,,0,0,,94.75788787,-2.748877282,-1.490026411,2200.534249,206.8866587,1:00,6.3403678,1.759421159,7.468718042,-16.68339278,15.56889712,6.962413577,2.709139694,-0.459258064,83.59613261,-4.858528036,-1.956005707,0.396051675,,,,,,,,,,,,-4.188126517,9.200120093,-1.662025741,50,6.149147059,3.386442502,-137.8746415,-7.070609264,-8.017975904,32.20808031,-14.56084213,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,5b47c4e3-9e7e-11ed-830b-fbbc1738ffb1,94.94306404,6.340783156,1.76180241,-2.754530288,-1.518884148,83.7545948,2.709302626,-0.461148108,-4.855260282,-1.986729684,0.395920337,7.248205066,14.44336046,-8.383786922,77.54263266,2177.018527,-320.8446889,98.93136305,-0.882371651,-0.145803088,-0.447394377,,,,,,,,,,,,,,,,,0.997939474,1,,,high,high,20.21166818,77.94571913,53.85128196,Devin Russell,,Maryland
15,1/27/23,15:08:45,1,2,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,1,Changeup,,InPlay,,GroundBall,Out,1,0,,82.20015213,-2.898796802,-2.619267912,1950.352433,227.8588749,1:30,6.40425249,1.577150242,7.670758269,-27.78498544,12.18979937,11.65145347,1.687645635,1.121643283,74.05498983,-7.675052071,0.993526634,0.455055733,67.67800886,10.06623594,1.200812603,1066.345039,,,,89.60584836,,0.695075025,0.976549546,-7.281896769,7.665835903,-1.414551957,50,6.20891784,5.183397574,-119.5448928,-6.740259154,-10.48307396,24.16132425,-21.13825393,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,688df27d-9e7e-11ed-b94c-c345b3057570,82.35357804,6.402068763,1.580622766,-2.872739209,-2.661908061,74.18170026,1.689907301,1.11887961,-7.638150791,0.948375164,0.454912545,12.03593419,10.54122114,8.889939999,75.66462318,1926.922877,301.4014562,98.79870144,-0.662898792,0.154536919,-0.732586877,1.396468092,66.62156317,11.82920458,-1.113994343,1.642660633,1.739309893,1.087013042,89.59925482,0.054487519,-14.39157814,-0.174315448,-0.984541795,0.127666066,-0.119911757,,,0.533493565,1,0.997511925,34.92538097,high,high,21.90186658,3.541165627,53.64924173,Devin Russell,,Maryland
16,1/27/23,15:09:12,2,1,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,0,0,Four-Seam,,Foul,,,,0,0,,95.32905651,-2.821225242,-1.685343807,2194.502981,206.8697151,1:00,6.298907409,1.728162324,7.58521573,-14.8194347,14.96533666,6.696402496,2.557866326,-0.687660286,83.18242659,-5.127248164,-1.846151985,0.392797448,,,,,,,,,,,,-4.226340252,9.168818156,-1.620878208,50,6.109013348,3.887227312,-138.7124983,-7.268303847,-8.191257558,32.54844855,-14.40355631,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,77b3d691-9e7e-11ed-a207-3bb72afc30a3,95.51341669,6.299334586,1.730474218,-2.827045081,-1.713666864,83.33860162,2.558063413,-0.689506619,-5.12336044,-1.876627026,0.392669484,6.952014348,13.95650536,-7.972702325,85.71879564,2173.291492,-304.3803915,99.0334263,-0.883414358,-0.138701289,-0.44759471,,,,,,,,,,,,,,,,,0.985001718,1,,,high,high,12.85292668,73.68959879,53.73478427,Devin Russell,,Maryland
17,1/27/23,15:09:30,2,2,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,0,1,Four-Seam,,StrikeSwinging,,,,0,0,,95.17843468,-2.133312388,-1.184831082,2206.504984,206.8013449,1:00,6.346905854,1.659444909,7.228023344,-17.19978456,15.84531421,7.142207184,3.367927152,0.078937206,82.77661362,-4.078703576,-0.992147428,0.396084098,,,,,,,,,,,,-4.148646771,9.034028323,-1.577992092,50,6.187531486,2.648699282,-138.5054078,-5.630143868,-8.009424957,32.71157582,-14.73285107,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,82b8c76e-9e7e-11ed-9c32-5ba3e797ae2b,95.36624854,6.347376819,1.661788813,-2.139685988,-1.213421001,82.93717771,3.368107428,0.077037474,-4.075158274,-1.023149627,0.395951295,7.431458995,14.64845424,-4.630715278,81.0563776,2199.302383,-178.1383614,99.67357419,-0.889661639,-0.080733269,-0.449426643,,,,,,,,,,,,,,,,,0.997574434,1,,,high,high,17.04939207,-28.36472109,54.09197666,Devin Russell,,Maryland
18,1/27/23,15:09:48,2,3,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,0,2,Four-Seam,,BallCalled,,,,0,0,,95.15923903,-0.729644742,-2.583881099,2197.666351,210.2871065,1:00,6.410293542,1.610132617,7.350678715,-15.51267371,14.66155753,7.623351919,4.768214433,-1.144624417,83.50777877,-2.421060956,-1.276878317,0.395357179,,,,,,,,,,,,-4.982069776,8.321632207,-1.434322669,50,6.352941695,6.016902862,-138.4759122,-2.237870579,-9.61000837,32.82704834,-16.12229625,Maryland,Maryland,shi01,NCAA D1,BIG10,d7cc7d0c-141d-442c-be6b-55d04efbceac,8d1e7d8c-9e7e-11ed-a8ab-9706fe493fa5,95.34614389,6.410645837,1.61266416,-0.73464543,-2.615710177,83.67279698,4.768424433,-1.146799315,-2.417050243,-1.312234401,0.395225706,7.911688256,13.59014399,-8.790107093,89.12513179,2171.85428,-335.8368319,98.82547816,-0.853366962,-0.152815204,-0.498409812,,,,,,,,,,,,,,,,,0.996771948,1,,,high,high,9.787119579,42.71614738,53.96932128,Devin Russell,,Maryland
