PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,10/5/22,14:26:35,1,1,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,0,0,Four-Seam,,BallCalled,,,,0,0,,87.09323374,-0.596271435,0.356947414,1719.280535,160.1741054,11:15,5.847736266,-0.382469078,6.711429153,-22.27805399,14.55298874,-4.456592992,3.461901449,-1.522149075,77.64057422,-4.060265133,-1.597874763,0.436795876,,,,,,,,,,,,2.511705436,8.034611404,0.35631156,50,5.787006361,-0.648579755,-126.7405819,-2.023957261,4.062817613,27.24330147,-19.17763677,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,3f181711-44db-11ed-ac43-43085121dff5,87.27486746,5.847001913,-0.384272681,-0.588084155,0.378907641,77.79581395,3.463062607,-1.520689105,-4.040741684,-1.574050177,0.43664038,-4.657781997,13.12705301,14.87976864,73.30523172,1661.627579,441.4967103,96.64668131,-0.909181988,0.256791548,0.327789894,,,,,,,,,,,,,,,,,0.997394925,1,,,high,high,24.02533084,-28.87269655,54.60857085,Luke Shliger,shliglu42,Maryland
2,10/5/22,14:26:55,1,2,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,0,Four-Seam,,Foul,,,,0,0,,86.59295112,-0.977622922,2.292130008,1966.618865,163.9816939,11:30,5.807488425,-0.393975176,6.638457242,-23.05371059,16.65613048,-4.063026737,3.330866943,0.367490809,76.28663271,-4.016633443,-0.021732008,0.440388576,,,,,,,,,,,,2.78270098,9.098542802,0.208894779,50,5.715105881,-4.914246761,-125.8848126,-2.821041341,4.439302413,26.94531954,-17.65894958,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,4b19c7a6-44db-11ed-9323-57c61d35b636,86.78024314,5.807255114,-0.395766816,-0.975667808,2.313363203,76.44623033,3.331723395,0.368937828,-4.001974489,0.001894093,0.440227515,-4.287865539,15.09164391,18.33046896,76.4495892,1866.829411,618.4963295,94.92583664,-0.912402063,0.314497303,0.261942593,,,,,,,,,,,,,,,,,0.997804326,1,,,high,high,21.1955877,60.21432467,54.68154276,Luke Shliger,shliglu42,Maryland
3,10/5/22,14:27:07,1,3,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,1,Slider,,StrikeSwinging,,,,0,0,,78.01579762,0.814983449,2.081304249,1811.678657,293.4994963,3:45,5.764431912,-0.188474545,6.540871515,-47.1671669,1.16961384,4.68436881,2.58688227,1.002248873,69.9237933,-7.620775999,1.921657154,0.48890622,,,,,,,,,,,,-1.885558848,0.512403116,0.011956008,50,5.804986185,-4.258017873,-113.4453123,0.305368981,-2.451241373,21.22908096,-31.50792149,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,520b3bb3-44db-11ed-9642-4753145ad462,78.13347403,5.758080147,-0.191139668,0.892544232,2.1146108,70.00446665,2.592685042,1.004337588,-7.528283472,1.954812295,0.488786097,4.314116899,-1.231956793,78.83474866,35.90035564,350.8123233,1777.38861,19.36393752,0.077211959,0.981072776,-0.177579619,,,,,,,,,,,,,,,,,0.997537969,1,,,high,high,57.68967484,19.95099631,54.77912849,Luke Shliger,shliglu42,Maryland
4,10/5/22,14:27:19,1,4,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,1,2,Slider,,BallCalled,,,,0,0,,77.37772963,-0.6074137,1.420964769,1775.561152,315.7949514,4:30,5.776129968,-0.054534759,6.49153054,-47.73977489,-0.72290329,4.973669406,1.281371667,1.992595074,71.27597358,-9.089422747,3.340351488,0.493351299,,,,,,,,,,,,-1.927587714,-0.110170539,0.467556115,50,5.442245713,-4.90404934,-112.5735612,-1.952392203,-2.464540091,21.13373165,-32.31490943,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,589ee078-44db-11ed-ad1d-95e881220bbe,77.48594448,5.768613271,-0.057315049,-0.517843106,1.454811876,71.35141484,1.287393718,1.994490788,-8.99387692,3.370466463,0.493246546,4.657176316,-3.145283749,75.50551516,44.86755953,444.3995186,1719.04813,25.02867999,0.179417886,0.96817174,-0.174507033,,,,,,,,,,,,,,,,,0.997129842,1,,,high,high,49.61921578,-39.12118909,54.82846946,Luke Shliger,shliglu42,Maryland
5,10/5/22,14:27:31,1,5,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,2,2,Four-Seam,,Foul,,,,0,0,,86.56657827,-2.026637417,2.356890098,1990.867151,167.3360159,11:30,5.838541363,-0.062609034,6.661178739,-21.73085233,16.63016781,-2.965227524,2.25794082,1.024486463,77.80877325,-5.4037989,0.841995755,0.440412943,76.19880963,46.64556051,-51.00904849,,-86.06499072,68.50414128,79.45689881,263.8728895,,-51.20606882,4.533378485,2.257282863,9.515564438,-0.127442015,50,5.661327639,-5.085250954,-125.7914681,-5.117319758,3.598413682,26.73010313,-17.004955,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,60793ed9-44db-11ed-aae8-279e0724fd43,86.74807985,5.838310409,-0.064073876,-2.024617393,2.374801687,77.96578178,2.25869356,1.025682457,-5.391009303,0.86131768,0.440255831,-3.151691842,15.18681047,21.42310043,83.22095059,1853.315409,727.1684865,93.09086285,-0.908261991,0.36525214,0.204085839,-40.65864361,32.9140901,55.40573942,-1.23730023,0.158803871,2.326367784,-205.6636729,165.3219752,,,,,,,,,0.997954566,1,,34.87079447,high,high,15.10133973,22.7122669,54.65882126,Luke Shliger,shliglu42,Maryland
6,10/5/22,14:27:51,1,6,Logan Ott,ott--lo42,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,1,Top,0,2,2,Four-Seam,,InPlay,,FlyBall,Out,1,0,,85.77472902,-2.37485113,0.446633793,1993.366635,168.387095,11:30,5.791713663,0.017620371,6.773180895,-21.10997885,16.8198156,-2.725666351,1.829029551,0.204651656,78.22711342,-6.33844906,-0.068297319,0.443263291,84.69613426,44.96764405,-8.909607816,3789.42104,-27.5507816,106.4939173,95.70401094,288.0833279,,-22.98820715,5.626837158,1.605950479,9.798885455,-0.051540254,50,5.591333142,-0.888408538,-124.7359383,-5.823530136,2.517100232,26.30356002,-16.81568258,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,6cebdbf8-44db-11ed-ad5b-3fbb6b5fe77d,85.95515627,5.791468511,0.016248735,-2.372736413,0.463304477,78.39353345,1.829905536,0.205991035,-6.325825715,-0.050078417,0.443105246,-2.878649789,15.42458504,17.17818978,80.12911883,1904.444257,588.7296625,95.53908564,-0.935833943,0.295344395,0.192318795,-9.280641115,59.19998519,59.85538082,-0.473953911,2.621069666,2.826568214,-112.5085406,265.2052642,-64.38264301,-39.25751042,0.810997931,0.761358078,0.020164391,0.648017958,,,0.997569574,1,0.997460565,44.61394406,high,medium,17.88358759,-24.15586283,54.5468191,Luke Shliger,shliglu42,Maryland
7,10/5/22,14:28:21,2,1,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,1,0,0,Slider,,StrikeSwinging,,,,0,0,,78.69958119,-0.732999638,1.423127726,1808.323243,287.4097433,3:30,5.751188949,-0.214604913,6.561394977,-45.69776074,1.479996264,4.423631572,1.390143999,0.500664478,70.92058698,-8.661497336,1.109082043,0.484221541,,,,,,,,,,,,-1.984488738,1.149504428,0.093673283,50,5.66378097,-2.975271322,-114.4882244,-2.745696095,-2.628267736,21.56381576,-30.65163964,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,7e107042-44db-11ed-9e93-1d651000d81f,78.81588126,5.744913691,-0.217292571,-0.657978467,1.456030512,71.00124014,1.39566888,0.502709829,-8.573243707,1.14183658,0.484100857,4.061669607,-0.827663943,81.21999717,45.77518704,276.024099,1787.132801,15.26409064,0.045670626,0.988281718,-0.145648344,,,,,,,,,,,,,,,,,0.997367686,1,,,high,high,48.80228877,-42.66083487,54.75860502,Luke Shliger,shliglu42,Maryland
8,10/5/22,14:28:36,2,2,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,1,0,1,Four-Seam,,StrikeCalled,,,,0,0,,85.02095503,-1.353825701,-1.068499305,1935.234125,165.1561205,11:30,5.850134378,-0.159426806,6.713187667,-22.32004334,16.37677794,-3.597146301,3.013760874,-1.057541156,76.85815624,-4.282407014,-1.125284677,0.447722756,,,,,,,,,,,,1.62698117,9.24674729,0.247407246,50,5.728467321,2.417598535,-123.6730605,-3.611868506,2.504297892,26.08494494,-17.94118066,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,8752d1b8-44db-11ed-b87f-19a12498b227,85.20160746,5.849696316,-0.161100566,-1.349353886,-1.048042829,77.01699277,3.014604502,-1.056214402,-4.268035803,-1.103693087,0.44755921,-3.784654386,14.89405181,16.48885808,78.58523048,1855.647518,549.2753471,95.88749465,-0.926874868,0.283828887,0.245650449,,,,,,,,,,,,,,,,,0.997312166,1,,,high,high,19.2731209,-16.92551538,54.60681233,Luke Shliger,shliglu42,Maryland
9,10/5/22,14:28:52,2,3,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,1,0,2,Slider,,BallCalled,,,,0,0,,78.00601886,-1.182858095,0.129806212,1859.112199,303.6474201,4:00,5.732715938,-0.288711523,6.462147678,-45.80837499,0.443852556,4.592503859,1.099098922,-0.290404771,70.86882827,-8.820614185,0.709154281,0.495678616,,,,,,,,,,,,-2.348222635,0.252493693,0.560701364,50,5.050102091,0.076529843,-112.034011,-1.524942253,-2.978559862,20.61968095,-31.8537786,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,90478c8c-44db-11ed-ab80-fd5a7507028c,78.11479473,5.725997545,-0.291609991,-1.100938896,0.165995033,70.94581506,1.104923337,-0.288158337,-8.727632082,0.745151445,0.495571413,4.254291694,-1.835894589,80.6995021,47.9791044,300.4555555,1834.672894,16.16123845,0.089546306,0.986854314,-0.134536322,,,,,,,,,,,,,,,,,0.996979786,1,,,high,high,46.81882443,-43.02092798,54.85785232,Luke Shliger,shliglu42,Maryland
10,10/5/22,14:29:08,2,4,Logan Ott,ott--lo42,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,1,1,2,Four-Seam,,Foul,,,,0,0,,87.27960653,-1.538795614,1.594056153,2037.475095,163.9600637,11:30,5.749561083,-0.315266039,6.650097961,-21.08779059,16.88562799,-4.144252577,2.953700251,0.358047091,78.01567405,-4.047390188,0.973107485,0.436741022,,,,,,,,,,,,2.630961674,9.445420625,0.18766199,50,5.612244138,-3.403342558,-126.9105234,-4.055483795,4.265835488,27.39020863,-16.8592653,Maryland,Maryland,shi01,NCAA D1,BIG10,551b0268-97d9-4482-aa9c-1856056eb27e,9a676aab-44db-11ed-8330-5f4f18c9146a,87.46598111,5.749521428,-0.317027282,-1.539061742,1.615134892,78.17774347,2.954270044,0.359434958,-4.037406772,0.995726403,0.436582862,-4.358113996,15.43535947,16.54615732,64.22248285,1953.104517,580.2478003,95.8590621,-0.921272053,0.284787677,0.264865593,,,,,,,,,,,,,,,,,0.997934199,1,,,high,high,32.19979064,-31.83938512,54.66990204,Luke Shliger,shliglu42,Maryland
